id,Final,Attend,Year,Semester,Class,Platform
66747,0.8240000000000001,1.0,2016,Fall,101,LaunchPad
09091,0.734666667,0.925,2016,Fall,101,LaunchPad
66695,0.8340000000000001,1.0,2016,Fall,101,LaunchPad
10805,0.69,1.0,2016,Fall,101,LaunchPad
79970,0.753,0.9,2016,Fall,101,LaunchPad
16954,0.78,1.0,2016,Fall,101,LaunchPad
17522,0.850666667,0.925,2016,Fall,101,LaunchPad
16643,1.0,1.0,2016,Fall,101,LaunchPad
79674,0.544222222,1.0,2016,Fall,101,LaunchPad
40931,0.584666667,0.9,2016,Fall,101,LaunchPad
92254,0.612666667,0.975,2016,Fall,101,LaunchPad
11101,0.784333333,1.0,2016,Fall,101,LaunchPad
85130,0.600333333,1.0,2016,Fall,101,LaunchPad
35617,0.68,1.0,2016,Fall,101,LaunchPad
79870,0.68,0.925,2016,Fall,101,LaunchPad
20754,0.716666667,0.95,2016,Fall,101,LaunchPad
